time,gyro_x,gyro_y,gyro_z,setpoint_roll,setpoint_pitch,setpoint_yaw,throttle
0.04,0.22223082859439974,0.281718434086888,0.20577300725061495,0.26226945999055973,0.33071531253076747,0.23751761761466006,0.38950353703284496
0.041,0.23921420001519522,0.29030907236444686,0.19802519664855053,0.26835577685752204,0.33410717023743164,0.23849298046342798,0.4063567852904767
0.042,0.20593657139182858,0.2781343642747618,0.20099676316066267,0.27440776868334515,0.3374749892724189,0.23946154075570703,0.37080552805227884
0.043,0.22286103501566928,0.2673211237742365,0.1975520923645884,0.28042466136556393,0.34081852732456913,0.2404232708651657,0.3917120238133653
0.044,0.20713290648691696,0.27877715385322144,0.2052474080610351,0.2864056852911996,0.34413754382971434,0.24137814336029068,0.3736797962816343
0.045,0.18927173543388204,0.2722861509502848,0.17477077863201557,0.29235007543519936,0.34743179998798657,0.24232613100516884,0.3869523442203537
0.046,0.22458321180980004,0.2582353367239572,0.19082801045947773,0.2982570714582905,0.35070105878100016,0.24326720676026434,0.3826034111941092
0.047,0.2213216877328715,0.3015700648636715,0.22912517439276697,0.30412591780423376,0.353945084988904,0.24420134378318967,0.39691130450780576
0.048,0.2582524451734716,0.316586226290751,0.20683087440587897,0.3099558637964663,0.35716364520730626,0.24512851542947142,0.38903377934909045
0.049,0.28538060334804666,0.32094051486890296,0.21956547818868977,0.31574616373411873,0.36035650786406714,0.24604869525331038,0.377413873303624
0.05,0.3102060428128741,0.32543597767675,0.22140273541261754,0.32149607698739796,0.36352344323596003,0.24696185700833562,0.41116842322285146
0.051,0.27732889373399155,0.31409698681854964,0.21351623684777388,0.327204868092319,0.3666642234652005,0.24786797464835308,0.3951828208906941
0.052,0.3088977003334195,0.30139306361115537,0.22334343164604628,0.3328718068447784,0.3697786225758397,0.24876702232808878,0.405044797074304
0.053,0.2771164387621334,0.3341971505815332,0.21614407957832793,0.3384961683939525,0.37286641649002406,0.2496589744039259,0.38021629485102937
0.054,0.28064625734665005,0.3125870472605674,0.22719453194858374,0.3440772333350133,0.37592738304411616,0.250543805434636,0.38879751467052
0.055,0.26267243278405245,0.31499925651333915,0.21486477643921975,0.3496142878011457,0.3789613020046805,0.2514214901821049,0.40566103767604544
0.056,0.30428692089653275,0.34513594694867045,0.235148446030403,0.3551066235548577,0.38196795508432807,0.2522920036120525,0.38482839450375284
0.057,0.32104115352245305,0.3374235936988878,0.2172414870499515,0.3605535380785704,0.3849471259574226,0.2531553208947469,0.3939233835662141
0.058,0.32563450331900223,0.3420819117452672,0.20705838583734676,0.36595433466447547,0.38789860027564443,0.25401141740571237,0.3933549416298622
0.059,0.31031443599046543,0.34284653396585957,0.20917530939222137,0.3713083225036507,0.390822165683413,0.2548602687264321,0.36594122568152126
0.06,0.3117454473427653,0.318541164519959,0.1874938003892115,0.37661481677442027,0.39371761183316567,0.2557018506450443,0.39362761304255184
0.061,0.31434959755579717,0.35314434229308195,0.19882284175497997,0.3818731387299493,0.3965847304004917,0.2565361391570331,0.3895824655365347
0.062,0.2916486029203804,0.31777042595415117,0.20399965690054744,0.3870826157850616,0.39942331509912116,0.25736311046591315,0.3927741654105145
0.063,0.31847052324695896,0.3192084245128416,0.21304140632088084,0.3922425816022693,0.40223316169576695,0.2581827409839082,0.38628703472081266
0.064,0.3446235630502434,0.376216824189358,0.23670202030651502,0.39735237617700286,0.40501406802481943,0.25899500733262415,0.37960987603747925
0.065,0.37473180364432224,0.37150226873293346,0.23480043340915616,0.402411345922032,0.4077658340028916,0.25979988634371565,0.3854702272402277
0.066,0.35749562515223826,0.37742705373979846,0.23510665380998774,0.4074188437510644,0.4104882616432153,0.2605973550595471,0.38906712987255143
0.067,0.3700331271218965,0.3642553025578157,0.22770336820678638,0.4123742291615143,0.41318115506988584,0.2613873907338475,0.4028275016695086
0.068,0.3569720017124993,0.3495107420963545,0.22728145185744467,0.41727686831642813,0.4158443205319554,0.262169970832359,0.3889821861536147
0.069,0.35219738320923916,0.3558405354294937,0.22171046152234528,0.4221261341255579,0.4184775664173728,0.2629450730334798,0.3971748809153302
0.07,0.29669026221422706,0.3111179680113374,0.20420847531402087,0.4269214063255712,0.42108070326677016,0.263712675228901,0.39842504875814944
0.071,0.3443569707136999,0.3602711209133465,0.2295878262540079,0.43166207155938857,0.42365354378709424,0.2644727555242368,0.3896763704688763
0.072,0.3839104591026553,0.39629101990866006,0.23466250696644378,0.43634752345463745,0.42619590286508174,0.2652252922396495,0.4079795985143427
0.073,0.4146415698164194,0.374539427409001,0.23929914547615394,0.4409771627012117,0.4287075975805783,0.26597026391046735,0.391977636055235
0.074,0.4086443327055774,0.3920834558429443,0.2392628646500632,0.4455503971279292,0.43118844721969934,0.2667076492877971,0.3899007156347703
0.075,0.3886043634114734,0.37386546068620735,0.21274719767728545,0.45006664177827566,0.43363827328783205,0.26743742733913023,0.4100476862582858
0.076,0.4379723347004346,0.3972711214648961,0.24504654536688714,0.4545253189852255,0.4360568995224782,0.26815957724894235,0.39858843070105254
0.077,0.4220330178851715,0.40588766128610304,0.24203372924879682,0.45892585844513056,0.43844415190593594,0.2688740784192873,0.3683990001012845
0.078,0.42117997249557904,0.3789739671060589,0.22680331746164487,0.46326769729066675,0.4407998586778199,0.2695809104703849,0.3653498296361717
0.079,0.4139459335896888,0.3827691223351177,0.24785299023624421,0.46755028016282996,0.44312385034741975,0.2702800532412015,0.41653195023834705
0.08,0.4429610580761669,0.39912021387548835,0.24541357551287316,0.4717730592819713,0.4454159597058945,0.27097148679002575,0.3985607317700841
0.081,0.4684964350892956,0.40623268455924527,0.23218885833199215,0.47593549451786243,0.4476760218383028,0.2716551913950371,0.39563461204581507
0.082,0.45358176888161333,0.40671326674602454,0.24468537249104003,0.48003705345878334,0.44990387413546895,0.27233114755486815,0.3712538883261682
0.083,0.434545844085315,0.3706450654917752,0.2271541728109739,0.48407721147962257,0.45209935630568215,0.27299933598916143,0.3962762543484107
0.084,0.4376531813612065,0.3843012178877752,0.23388598684617734,0.48805545180898097,0.4542623103862295,0.2736597376391187,0.3855303231123042
0.085,0.42756653647303944,0.3812694732904176,0.2328455757461836,0.4919712655952713,0.45639258075476075,0.274312333668045,0.3945544477611936
0.086,0.4118247778988408,0.37628033056685245,0.22618592135628593,0.4958241519718052,0.45849001414048574,0.27495710546188584,0.3897558620990937
0.087,0.432367366678334,0.3993059004863127,0.2348344132632694,0.4996136181208578,0.4605544596352021,0.2755940346297579,0.39517659966158697
0.088,0.48542504293519984,0.4125537929867164,0.25351765866326426,0.5033391793367038,0.4625857687041524,0.2762231030044739,0.401129068086365
0.089,0.4778614458565431,0.42219406536969456,0.23626111755648393,0.5070003590876154,0.46458379519671167,0.27684429264306076,0.4034345506101939
0.09,0.48398591562867654,0.43832765560156994,0.22579437363082103,0.510596689076815,0.4665483953569021,0.27745758582727104,0.3983320491993942
0.091,0.46425900945246923,0.4282918994390413,0.22773461762423924,0.5141277093023743,0.46847942783373725,0.2780629650640888,0.40054997051664726
0.092,0.4763735864655271,0.39572748340729347,0.24076226712153057,0.5175929681160526,0.4703767536913906,0.27866041308622824,0.3780121736406532
0.093,0.4524013099125502,0.4045545764147464,0.23397018635127614,0.5209920222810663,0.4722402364191934,0.27924991285262624,0.39857300921980715
0.094,0.45343501736683356,0.3980294332939108,0.22686086366499647,0.5243244370287835,0.4740697419414551,0.2798314475489285,0.40221773672343814
0.095,0.4617433509264251,0.42025131393171944,0.2439436316808174,0.5275897861143337,0.47586513862711116,0.28040500058796936,0.3989377334594647
0.096,0.516062733162251,0.4479978698915361,0.2669996745814098,0.530787651871129,0.47762629729919265,0.2809705556102443,0.41787414933804234
0.097,0.4897847127425501,0.45506391560344156,0.2626404236829157,0.5339176252642865,0.47935309124412145,0.2815280964843772,0.3970272577757535
0.098,0.5286002435213669,0.4441461069195799,0.24916993636676363,0.5369793059429488,0.48104539622082637,0.28207760730758025,0.3844606743318372
0.099,0.5256709660148219,0.43705515115463334,0.2499387488337305,0.5399723022914908,0.4827030904696825,0.2826190724061071,0.40050140419542013
0.1,0.5188999423417612,0.4161602892429094,0.2675604099536888,0.5428962314796117,0.4843260547212719,0.2831524763357008,0.39377028554593585
0.101,0.4950943855329192,0.4164588618271445,0.23148594361948185,0.5457507195113019,0.4859141722049642,0.2836778038820336,0.38011708876487327
0.102,0.5228054124093995,0.4487324448127798,0.26247330013822057,0.5485354012726805,0.487467328657319,0.28419504006114116,0.39731524739373897
0.103,0.5101603845709686,0.43542297157883664,0.24567992011373088,0.551249920578697,0.4889854123303065,0.2847041701198499,0.41883418038321885
0.104,0.5261664141269187,0.4590637669657221,0.25912012340803936,0.5538939302186895,0.4904683139993478,0.285205179536198,0.39685150453271295
0.105,0.55547711608704,0.4524728714511896,0.2551278387653765,0.5564670920007967,0.49191592697117337,0.28569805401984927,0.41443187414662364
0.106,0.5416646518367058,0.4342188129444177,0.2260857203172812,0.5589690767952155,0.4933281470914996,0.286182779512501,0.4101973584792999
0.107,0.5450034377450432,0.43180345419650557,0.23539579816336784,0.5613995645762992,0.4947048727525228,0.2866593421882848,0.4301431939327419
0.108,0.5129909307260571,0.42687702155382634,0.2220919371437233,0.5637582444634921,0.4960460049002293,0.2871277284541611,0.40734138913117957
0.109,0.5173900394272782,0.4257300835986227,0.24121680052714725,0.5660448147610933,0.4973514470415229,0.28758792495030694,0.4029658301399561
0.11,0.4873541568149243,0.4229112607867434,0.2401833054231491,0.5682589829968466,0.4986211052511668,0.28803991855049654,0.4032751163627037
0.111,0.5061912353691695,0.4694377619297339,0.2549444762429339,0.5704004659593499,0.49985488817854207,0.28848369636247634,0.40569801359732277
0.112,0.5585802898606479,0.47128596242083226,0.2781972074439502,0.5724689897342811,0.5010527070542197,0.28891924572833233,0.3993911784583388
0.113,0.5577929773972055,0.46050174510678393,0.2542832888417593,0.574464289739433,0.5022144756963476,0.2893465542248513,0.39656253906552996
0.114,0.5350509256821521,0.4756803338941436,0.25780910914900984,0.5763861107585568,0.5033401105168517,0.2897656096638748,0.40834996466727586
0.115,0.5498718441903222,0.47894613476622877,0.26852459226578,0.5782342069740058,0.5044295305274494,0.29017640009264756,0.3953795057229807
0.116,0.5333464247710553,0.42668714320571405,0.25342290533067596,0.5800083419981777,0.5054826573454771,0.2905789137941574,0.3807218253501178
0.117,0.5500268542891983,0.474203966589828,0.2633442204959072,0.581708288903751,0.5064994151995297,0.2909731392874704,0.3875547628025281
0.118,0.5350422381757381,0.4232634927344287,0.23840151731948298,0.5833338302527105,0.5074797309349116,0.2913590653280576,0.4231943729284685
0.119,0.5370807026436432,0.47402341444910423,0.255111526277719,0.5848847581241597,0.5084235340189011,0.29173668090811644,0.39975699689925986
0.12,0.5558761843602248,0.5008502196610358,0.2779961285417618,0.5863608741409161,0.5093307565458244,0.2921059752568839,0.4129585760070504
0.121,0.5758808768004273,0.4831610988284304,0.2795488625008553,0.5877619894948845,0.5102013332419421,0.29246693784094463,0.3955183740346188
0.122,0.5669342471345288,0.46646713664333583,0.24553745537348354,0.5890879249712079,0.5110352014701446,0.29281955836453066,0.41471640968025825
0.123,0.57470835056431,0.4856756967410001,0.25602129464059326,0.5903385109711906,0.5118323012344594,0.2931638267698154,0.4090266011743727
0.124,0.5780059920312305,0.46966787989405734,0.23881122107844707,0.5915135875339912,0.5125925751843682,0.29349973323720063,0.42824432732578516
0.125,0.5670935789489759,0.4503911974893462,0.24591394440875203,0.5926130043570826,0.5133159686189318,0.29382726818559624,0.4203042538988603
0.126,0.5529387880060698,0.4587641775276008,0.25282350242345625,0.5936366208154776,0.5140024294907273,0.2941464222726938,0.4134864155966181
0.127,0.585423158940617,0.4590192720728432,0.25524031103652417,0.5945843059797161,0.5146519084095917,0.2944571863952328,0.39774632932309284
0.128,0.5820543944274321,0.49853886822911164,0.26705559497774334,0.5954559386326114,0.5152643586461765,0.29475955168926066,0.3908551747157191
0.129,0.608587399296157,0.49128541224032285,0.2560287135977892,0.5962514072847557,0.5158397361353088,0.2950535095303852,0.40343405885236827
0.13,0.5851892110059196,0.4872301931123195,0.26009908755476374,0.5969706101887801,0.5163779994791624,0.29533905153402074,0.405498631322658
0.131,0.6091355024245897,0.4844635590880019,0.24603326802360884,0.5976134553523691,0.5168791099502363,0.2956161695556273,0.4005158889388768
0.132,0.5729405953253107,0.454875424702228,0.2565162513080183,0.5981798605500276,0.517343031494141,0.295884855690943,0.4140375783863435
0.133,0.5390243198213405,0.44446935505693025,0.24196924597165811,0.5986697533335973,0.5177697307321923,0.2961451022762092,0.4066588683421263
0.134,0.5299135418808076,0.434652084773768,0.22731622504702673,0.5990830710415246,0.5181591769638133,0.2963969018883895,0.4058524121002824
0.135,0.5499381279058729,0.48326255378147187,0.24976885744903296,0.5994197608068748,0.518511342168743,0.2966402473453811,0.4243234247754213
0.136,0.6121438772257449,0.4866254232625909,0.25935929565554255,0.5996797795640945,0.5188262010090525,0.29687513170621993,0.407442553749134
0.137,0.5906326434635022,0.4712406787249156,0.2639183365799732,0.5998630940545199,0.519103730830968,0.2971015482712785,0.3900762777801773
0.138,0.6160571303122239,0.4906465819926919,0.2755922738376824,0.5999696808306311,0.5193439116665003,0.29731949058245694,0.4187789765861086
0.139,0.6060409692058852,0.4876478223715237,0.2720602747873249,0.5999995262590511,0.5195467262348825,0.2975289524233673,0.40915851464013997
0.14,0.5725468818758644,0.4688414774955509,0.2709774884147077,0.5999526265222896,0.5197121599438121,0.29772992781951096,0.40352676169700435
0.141,0.5621027118187734,0.4435743255656903,0.26792347771309094,0.5998289876192316,0.5198402008905019,0.2979224110384488,0.3954777110516643
0.142,0.576438899775863,0.4710521531583144,0.2724710639338077,0.5996286253643694,0.5199308398625355,0.2981063965899648,0.4222359839222096
0.143,0.5757483936652191,0.47025512838067657,0.26956167243464113,0.5993515653857808,0.5199840703385311,0.29828187922622273,0.4275373605688088
0.144,0.6110533711465683,0.5218157108968902,0.27643935777159073,0.5989978431218499,0.51999988848861,0.2984488539419158,0.39933731038919246
0.145,0.6102754510268951,0.5290152118083594,0.26313519492598814,0.5985675038167351,0.5199782931746723,0.2986073159744093,0.41112935188133776
0.146,0.5705121254176074,0.48200138050663854,0.25692385194118705,0.5980606025145816,0.5199192859504789,0.2987572608038766,0.4129784882939097
0.147,0.5931791209686664,0.4868481320319129,0.26950064586553124,0.597477204052481,0.5198228710615397,0.298898684153428,0.3869400957663059
0.148,0.5981536665995082,0.4788528608475986,0.2546386135066438,0.5968173830521776,0.519689055444808,0.2990315819892327,0.407490252922138
0.149,0.5538430489165599,0.44657799902444745,0.24336212587850112,0.5960812239105241,0.5195178487281817,0.299155950520634,0.387272135514143
0.15,0.5890624423734983,0.44008634613293723,0.25116680577464223,0.5952688207886867,0.5193092632298102,0.2992717862002571,0.4080994094522835
0.151,0.5809118788169438,0.4704366494870388,0.2855023626959843,0.5943802776001001,0.5190633139572082,0.29937908572411065,0.43562662826536663
0.152,0.5974673596819883,0.5048578901922176,0.2777261709535484,0.5934157079971771,0.5187800186061763,0.2994778460316808,0.39123254134487534
0.153,0.6045329822973259,0.5202166262539496,0.2592969210445306,0.5923752353567712,0.5184593975595272,0.2995680643060185,0.431289165607836
0.154,0.5912844047480035,0.48869582877785295,0.2487707373370216,0.5912589927643949,0.5181014738856199,0.29964973797382,0.43024243147158214
0.155,0.5995216045630891,0.4618617802734322,0.23278938843846045,0.5900671229971978,0.517706273336699,0.29972286470549986,0.40901065543722065
0.156,0.5728762206469835,0.46158512012492336,0.24482916115565811,0.5887997785057041,0.5172738243470433,0.29978744241525784,0.4154110687543868
0.157,0.5754226185317455,0.44662816108831793,0.23884700560619965,0.5874571213943123,0.516804158030918,0.29984346926113825,0.4059798296221895
0.158,0.5471068538257954,0.4292378814876006,0.24487268821467428,0.5860393234005609,0.5162973081803379,0.2998909436450823,0.40416619144904653
0.159,0.5818596239315854,0.47638786698482766,0.2698742472050575,0.5845465658731619,0.5157533112626351,0.29992986421297396,0.41212378139922223
0.16,0.5997378051874778,0.5119129419245646,0.2813026052394111,0.5829790397488044,0.5151722064178357,0.29996022985467846,0.40053834204394356
0.161,0.5870537778158944,0.4944994365079131,0.2706802687776675,0.5813369455277321,0.514554035455843,0.2999820397040738,0.41566394519359834
0.162,0.6076352291718984,0.4904537652996977,0.2761962664782393,0.5796204932480982,0.5138988428534301,0.29999529313907575,0.41063604043325574
0.163,0.5846770907548199,0.49420623155115184,0.2716406606729633,0.5778299024590987,0.5132066757510398,0.29999998978165543,0.3974811853629361
0.164,0.582975859655247,0.4748794441762949,0.28724051181000715,0.575965402192891,0.5124775839493921,0.2999961294978501,0.41895494022134927
0.165,0.5754194989359319,0.47146472327820504,0.24962707093569209,0.5740272309352983,0.511711619905902,0.29998371239776694,0.419420180668181
0.166,0.5709750418608251,0.4523892385359655,0.26821649300942535,0.5720156365953051,0.5109088387309045,0.29996273883557995,0.42421892719439763
0.167,0.5689739162368368,0.5029097480097982,0.2777444572678296,0.5699308764733476,0.5100692981836904,0.29993320940951995,0.40513758504370495
0.168,0.6253152434254476,0.5130714528353653,0.2825256829345764,0.5677732172284031,0.5091930586683496,0.2998951249618575,0.4233922693805505
0.169,0.5813832177995668,0.49592710071067525,0.26365437395848096,0.5655429348438814,0.5082801832294255,0.2998484865788785,0.43719623535689156
0.17,0.5887590875754111,0.4858414495344023,0.25413886806914643,0.5632403145923244,0.507330737547379,0.2997932955908538,0.4117030398919529
0.171,0.5818815389655194,0.48234854170687985,0.2565239320012391,0.5608656509989173,0.5063447899338631,0.2997295535720009,0.4129219327066173
0.172,0.5249046346595209,0.45810402973614556,0.25404868715565326,0.5584192478038159,0.5053224113268076,0.29965726234043893,0.4197925690631182
0.173,0.5379841437666898,0.47029480381979033,0.257533933404455,0.5559014179232964,0.5042636752853149,0.2995764239581372,0.3858111793492905
0.174,0.5339591145992227,0.45523172589354527,0.2548277889290044,0.5533124834097296,0.5031686579843686,0.29948704073085614,0.3955567333798718
0.175,0.5724762512428735,0.4984215557512475,0.2648708547751234,0.5506527754103887,0.5020374382093516,0.29938911520808137,0.40549194606462224
0.176,0.5857182984211833,0.5087661049411453,0.2663022246343301,0.5479226341250918,0.5008700973503782,0.2992826501829514,0.4081588039553802
0.177,0.5456006288110421,0.4780245474376331,0.2574732462979697,0.5451224087626877,0.499666719396438,0.2991676486921775,0.4137481834837523
0.178,0.5601152802865254,0.4831191034401572,0.25839137196637113,0.5422524574963893,0.4984273909293529,0.2990441140159575,0.41575953383330977
0.179,0.5332299220778196,0.4566249916412066,0.24437562111353178,0.5393131474179597,0.4971522011175479,0.2989120496778819,0.39622688257714545
0.18,0.5236670723264295,0.42921291439288006,0.23888086239820536,0.5363048544907583,0.4958412417096352,0.2987714594448335,0.4266803178533517
0.181,0.5124592771291437,0.44248109380512507,0.25686973617879777,0.5332279635016516,0.4944946070278132,0.2986223473268802,0.4170011282389262
0.182,0.519307678072466,0.48009362256756094,0.2565981005201366,0.5300828680117955,0.4931123939610799,0.29846471757716003,0.4138716276916515
0.183,0.5413926535153217,0.4747256775346029,0.27318124985015624,0.526869970306296,0.49169470195826226,0.29829857469176047,0.41919071059854573
0.184,0.5603086598389883,0.4946066852825591,0.2605046609446799,0.5235896813427526,0.49024163302086043,0.29812392340958976,0.4060703465515097
0.185,0.5473507802882134,0.4910104728694039,0.26717478929175864,0.5202424206986941,0.4887532916957091,0.29794076871224195,0.4107422432190115
0.186,0.5493699353497372,0.45981575424129056,0.25536262122208925,0.51682861651791,0.48722978506745546,0.2977491158238548,0.40076234987408993
0.187,0.518417719954152,0.4558196274552673,0.26324119824840203,0.513348705455688,0.48567122275085467,0.2975489702109606,0.3874564768647564
0.188,0.5516215386159752,0.5062994536360249,0.28535110353038795,0.5098031326229618,0.48407771688288287,0.2973403375823306,0.4112179973293802
0.189,0.4927497026809309,0.45170454051911124,0.2645406323816492,0.5061923515293774,0.4824493821146695,0.2971232238888116,0.43489983258819026
0.19,0.5222144350701288,0.4800156039154094,0.3075050855570536,0.5025168240252851,0.48078633560324774,0.2968976353231571,0.40753026696528855
0.191,0.5439897962444156,0.4704543062870517,0.28035323296905745,0.4987770202426651,0.4790886970031258,0.2966635783198496,0.39582396768441136
0.192,0.5363535495842614,0.4791891513336893,0.2624473444377267,0.49497341853499355,0.47735658845767703,0.29642105955491777,0.4214307048525792
0.193,0.528500884130477,0.47852878910286945,0.2625775259225167,0.49110650541605705,0.4755901345903529,0.296170085945746,0.4090592014962137
0.194,0.521341214099657,0.420849576031777,0.24485961562158845,0.4871767754977224,0.47378946249571546,0.29591066465087695,0.4202018173026945
0.195,0.5312049336413608,0.4593831139577749,0.24973956368889488,0.4831847314266732,0.4719547017302938,0.2956428030698071,0.42303278256010163
0.196,0.5026213254230248,0.4587700008227786,0.24645640368950034,0.479130883820115,0.4700859843032623,0.2953665088427763,0.4091740893107606
0.197,0.47989485357529965,0.45092743800585067,0.25655964780133234,0.47501575120046413,0.4681834446669423,0.2950817898505493,0.42037947144035337
0.198,0.46168858137750257,0.4531670341294889,0.23548493251090288,0.4708398599290243,0.4662472197071289,0.2947886542141912,0.41512598827777236
0.199,0.483525586359641,0.47700613771723466,0.26254470557596776,0.46660374413865907,0.4642774487332422,0.2944871102948359,0.3920864027133536
0.2,0.5111269796741601,0.4791991848714045,0.27446690267021523,0.4623079456654735,0.46227427346830396,0.2941771666934473,0.40955517828062016
0.201,0.4790660811756953,0.45430088863265494,0.25805987764845073,0.457953013979507,0.46023783803874063,0.2938588322505744,0.4060423746469286
0.202,0.5126494458985769,0.44330071752810574,0.2717450821192922,0.4535395061144517,0.45816828896401357,0.2935321160460988,0.39805080073200233
0.203,0.48441848550008576,0.4379884846498789,0.24980299253916352,0.44906798659640407,0.45606577514607755,0.29319702739897585,0.40613028792579814
0.204,0.48430399564359977,0.41589269724882166,0.25063315609410136,0.4445390273716554,0.45393044785866726,0.29285357586696886,0.424501424073902
0.205,0.3958817249167771,0.3936715174474428,0.23822815178489798,0.43995320773353624,0.45176246073641274,0.29250177124637633,0.41676428488433476
0.206,0.4161385469543927,0.4514736863950884,0.2575386658038222,0.43531111424831875,0.4495619697637863,0.29214162357175283,0.39447613133528964
0.207,0.4704027457277833,0.4376305187357788,0.2616861273448665,0.43061334068019114,0.44732913326387946,0.29177314311562247,0.40356323600922905
